@relation test_clustered

@attribute Instance_number numeric
@attribute tweet string
@attribute user string
@attribute timestamp numeric
@attribute lat numeric
@attribute lon numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9}

@data
3711,'RT  ibasoo  Magnum lah RT  PickOneIndo  #pickoneID MAGNUM   CONELLO http   myloc.me ixK6q','NicoH R',1300188186000,-0.109793,106.883,cluster1
3712,'Aku nih..RT  RamalanKita  Orang yang lahir Tahun 1987  1999 - Kamu adalah orang yang baik  sangat patuh dan menyenangkan.',MAYANKMEY,1300188186000,-0.112329,106.725,cluster1
3713,' EliJ Black Mmmm now there is an option for today lol',gaydriveruk,1300188194000,0.794295,-1.73557,cluster8
3714,'Finally home after one hectic day  ) (  Rumah Bintang) http   4sq.com ge0CfK',binntaaang,1300188194000,-0.123806,110.398,cluster1
3715,' brikutcom Thank you for following  http   www.nationallegalcreditrepair.com',gtodd33,1300188199000,0.649148,-74.2591,cluster7
3716,'Deg-degan! RT  SoalCINTA  Apa yg km rasakan pas ketemu sm calon mertua? #SoalCINTA http   myloc.me ixK7H','ata here',1300188199000,-0.120766,107.667,cluster1
3717,'Goodbye winter  it s a foggy day out here  at #Hartford .. Shld have grabbed a hot chocolate from Dunkin for this kindaa weather  )',naveenhn,1300188200000,0.665986,-72.6879,cluster7
3718,'Are you mad? I hope not  (  http   myloc.me ixK82',ollipee,1300188200000,-0.022377,116.806,cluster1
3719,'Yess ada geng! 745 baru nak g ahha',FarhaZakaria,1300188202000,0.024059,103.544,cluster1
3720,' lau october no te preocupes x si acaso le he hecho el amor a todas las panaderas  pensando en ti! XD',rondinaire,1300188203000,0.658594,1.36062,cluster5
3721,' KLoniSky I don t have enemies b c thats a relationship that requires mutual reciprocation. RATHER I have admirers with misplaced emotions',tonytjohnson,1300188207000,0.673009,-71.0715,cluster7
3722,'Yakin?!tar keker&seksoy gtu loh..#jedotinkepalakedinding“ myblu3sky  sapa yaa..jadi si logan kali yaa(red.mutan)”','reni shima',1300188208000,-0.10885,106.691,cluster1
3723,' jambung oooooh ! Tut tut tut Lennon !! ???',alwrighty77,1300188210000,0.797468,-1.24689,cluster8
3724,' mashina s ?????. ??? ???????? ????. ???? ????? ????? ??????? ? ???? ??????. ???????? ?? ???. ? ???????? ??????? ?? 21 ??. ??? ??? ??? ?????',nikitosital,1300188211000,0.824035,37.1317,cluster0
3725,' Feeltheflesh Aye he s definitely left the reservation. Sounds like he s been sectioned at some point as well',kevjfraser,1300188211000,0.818982,-1.6397,cluster8
3726,'If I had one wish I would wish for long brown hair but nope  got short red hair  I willlllllll get long brown hair by the end of 2011!',EmmaaLikesTeaa,1300188214000,0.784618,-0.277687,cluster6
3727,'#AcakLagu [imkmneiat natci] maliq & d essentials - free your mind repackage  poin  15',tebakanlagu,1300188216000,0.860023,18.0667,cluster9
3728,'Caught in a bad romance.? #NowPlaying \"Bad Romance\" -  ladygaga ?',hersheeyss,1300188219000,0.56064,-118.2,cluster7
3729,'What? Not me   but you are crazy wkwkw  p RT   yulikharisma  Haloohhh  dianamaliautami gilaa  ~(???~)(~???)~ http   myloc.me ixK7z',dianamaliautami,1300188220000,-0.151422,115.174,cluster1
3730,' lucypiosek  geography results today  (','jodieparker ',1300188221000,0.784975,-1.1407,cluster6
3731,'RT  rezarizkyfr  - -\" RT  fargin   haha dimarahin opa gw. ckck  RT rezarizkyfr  Yah gabisa ke temanggung dong (?) ... http   tmi.me 7HONK',JsArfizA,1300188223000,-0.113532,106.801,cluster1
3732,'Bungkus bang.. 1.. Ga pedes..  p (  Dunkin Donuts Ewalk) http   4sq.com ebnpn4',yuskristiono,1300188224000,-0.022377,116.806,cluster1
3733,'NEW! Donur Technical Services  Inc.  Tableau Developer ( #Edison   NJ) http   bit.ly gsPfdh #Jobs #Job #TweetMyJOBS','tmj njn jobs',1300188227000,0.64906,-74.44,cluster7
3734,'Some really talented and young players in the #Bafana squad to face Egypt. Aaron has served his country well but it s time to let him go.',121KTM,1300188227000,-0.43705,27.9483,cluster2
3735,'Goodmorning  goodmorning love .',theREALazanni,1300189132000,0.507186,-91.1497,cluster7
3736,'Praticamente è come essere tornato in guerra  -  Non si può stare nove ore al giorno con il pugnale in mano siamo sul posto di lavoro!',nicolascarton,1300188230000,0.713047,11.4857,cluster3
3737,'Dat would happen 2 me....; Rite wen m bout 2 fall asleep a loud azz car alarm goz off   ','Lord Thor',1300188231000,0.495451,-95.3862,cluster7
3738,'Ahahaa  semangat dong RT  weningnis s  Iyaa deh kak. Kdang suka mles sih. (Don t try this at home - -) RT  metamipu  Iya ni  lo jg dong dek',metamipu,1300188231000,-0.111175,106.795,cluster1
3739,'Checked out  but time for a spot of lunch.    The Balalaika Hotel & Crown Court http   gowal.la c 3LdSQ',25thhour,1300188231000,-0.440508,27.9831,cluster2
3740,' Andrea0N  fratellochimico young asshole...arrivi tardi. il vecchio me l ha giá fatta watchare!e spacca!',rizzonico,1300188231000,0.666469,12.4787,cluster3
3741,'mencoba untuk tidak sms duluan ????????  http   myloc.me ixKbH',greath766hi,1300188232000,-0.0294,103.572,cluster1
3742,'Wew aahahaha mumz Lucu (???)-c&lt;? ?)  RT  ekarianiiii  Ria ?? Ria nama gw nih. HeheeRT  FaruwL   Mandi soLat makan bergitar ria Lg dah.','FaruwL ',1300188232000,-0.10918,106.957,cluster1
3743,'“ banquetrecords   aylott dont you think people have suffered enough!” just wet the bed.... LOLOLOLOLOL',thatjamesboy,1300188232000,0.782516,-0.419679,cluster6
3744,'Used car recently added  #VOLKSWAGEN #BEETLE only £15000 http   bit.ly fSC9B0 http   twitpic.com 49owd9','ATuk SportsCars',1300188232000,0.783874,0.3323,cluster6
3745,'Good Morning Loves  )','Simply Nique',1300188233000,0.637857,-86.3281,cluster7
3746,' tomwhittaker26 Yup  see your point. Well  good to hear from you anyway ????',matyash,1300188236000,0.782951,-0.149645,cluster6
3747,'owh ywd ntar klo mau ke depok hub gue aja bng  D RT  perdanadewa   ariepratamaa blum taaau nih..tp kyknya di cempaka putih ri....',ariepratamaa,1300188238000,-0.111175,106.795,cluster1
3748,'#AcakKata siinblaretat tak ada yg dpt menjawab dgn benar dlm 15 menit.Yeah! Jawaban benar  rentabilitas  arti  http   bit.ly e185H5',skrembelbot,1300188239000,-0.564368,18.318,cluster2
3749,'Work...what I do before the NCAA Tourney starts. (  NetLearning) http   4sq.com ietDy4','phil breedlove',1300188241000,0.587418,-83.9229,cluster7
3750,'Cepet sembuh ya! ILY ? http   myloc.me ixKcT',memeimemey,1300188242000,-0.107812,106.704,cluster1
3751,'Attending Gartner CRM summit day 2 http   t.co wSzSwmh',rafiakbaruk,1300188244000,0.782723,-0.183469,cluster6
3752,' OpenIntro by the way - who has the better logo?',SparkEnergyTX,1300188247000,0.492986,-95.9097,cluster7
3753,'tmnin papa pegi showroom ~.~','ann eriyani',1300188247000,0.019321,103.989,cluster1
3754,' MartinDupraz Je suis plutôt IGNORANT UNITED pour le coup !',Enarox,1300188364000,0.752357,2.27294,cluster6
3755,'Even better than finding  TheRealPlague has a  Twitter account is recieving notice that \"Bubonic Plague is now following you...\"',velociped,1300188249000,0.542153,-96.7059,cluster7
3756,'I m at Cosa Nostra (?????) http   4sq.com fH6dLO',manosioa,1300188250000,0.570742,19.373,cluster5
3757,'I m at Fuente de Neptuno (Plaza de Cánovas del Castillo  Madrid) http   4sq.com fC6IKW',karlosveco,1300188250000,0.648242,-3.70346,cluster5
3758,' DickieV I love that you are on twitter baby! You are god of #NCAA!','brandon ridge',1300188251000,0.739074,-122.126,cluster7
3759,'No trampo  em RP (  TOTVS IP RIB PRETO) [pic]  http   4sq.com fonloy','Igor Coltro',1300188251000,-0.364365,-47.9893,cluster4
3760,'Xda kaitan dgn senaman. Minum jak (  Gym Feel Hard) http   4sq.com ieQkB9',lordkukulkan,1300191180000,0.018369,110.128,cluster1
3761,' LeGGoNemo lol haha Friday let s make moves !!!',' DaleWayne',1300188253000,0.63132,-76.9432,cluster7
3762,'This is how you expand (a + b)n ?? http   t.co VnTj7si','Paul LaFlare',1300188254000,0.785487,0.699455,cluster6
3763,'I m at GAME (8 Gallow Tree Gate  Victoria Parade  Leicester) http   4sq.com hDAddM',emma0988,1300188254000,0.794795,-1.1329,cluster8
3764,'BeneerrRT  danisalalala  Masaaa?RT  gila permanen  Dihatiku hahahRT  danisalalala  Dimanaa? (RT  gila permanen  ... http   tmi.me 7HORz','gila permanen',1300188256000,-0.12073,107.657,cluster1
3765,'AYO VOTE KAK  tarrabudiman sebagai King Of Ftv &gt;&gt; http   t.co QxeZJ5Z  &lt;&lt; LET S VOTE now !! Thx http   myloc.me ixKeW',SahabatTarra,1300188262000,-0.11782,108.419,cluster1
3766,'Check this house out!! Recent price reduction from a very motivated seller - 778 Highway 126  Bristol  TN 37620 -  http   www.778hwy126.com',applesold,1300188263000,0.594963,-82.3598,cluster7
3767,'(????) ayolahhhhhhhh !! (????)  http   myloc.me ixKeP',rizhamassie,1300188263000,-0.153835,115.084,cluster1
3768,'If only my ex had the capacity to b loving n compassionate then we could of been so happy. Guess her heart will never thaw. Ohwell  her loss',skeedarspond,1300188263000,0.783451,-2.68755,cluster6
3769,'Heuheu RT  soegarapandji  ya gy tuh deh.. RT  erikawel  Ckck..tapi gapapa kan?aduhh ada2 aja deh!heu RT  soegarapandji  si  ayanglayur',erikawel,1300188265000,-0.11985,107.58,cluster1
3770,' followthebounce doesnt ingram look a bit like sally broad with his helmet on?',ReviewMe,1300188266000,-0.564368,18.318,cluster2
3771,'I m at Dairy Queen (50 Ben Fortson Pkwy  Jekyll Island) http   4sq.com eHnOSg',KF4LMT,1300188266000,0.514897,-81.7824,cluster7
3772,' SoftlikCharmin ur twitcon is #fuckinbeautiful',omgitsgucci,1300188268000,0.628649,-77.0913,cluster7
3773,'Udah ay smnjak ptus jg lose cntac?RT  sukmarie  Emg udah lost contact ay?RT  arinfahap  Gatau gue ay gamau liat.tar mlh ngdown cuma feel',arinfahap,1300188271000,-0.109763,106.975,cluster1
3774,'Biarin wekkkk  pRT  ivanakinanto  Nggilani  p RT\" kennyalder  Ituu aku banget wwkwkk  pRT  ivanakinanto  Poke  kennyalder RT',kennyalder,1300188271000,-0.126907,112.759,cluster1
3775,'RT  fadjroel  Magrib bro sis. Mari kita berdoa agar damai  toleransi  kebhinekaan  pluralisme menjadi jantung kehidupan di Indonesia.','sandhy goldy',1300188272000,-0.117549,106.481,cluster1
3776,'-  - RT  hastyalhadi  ahaha  jgn gtu nis mata lo. Tar nmbah sipitRT  nisanurannida  =.= RT  hastyalhadi  wekwek kocak RT  nisanurannida',nisanurannida,1300188272000,-0.10872,106.817,cluster1
3777,'Giving in.  Waiting in line at Apple store.',ScooterSquirrel,1300188272000,0.628662,-76.6049,cluster7
3778,'I just ousted Vennee L. as the mayor of Mini Market   Sterling Condo on  foursquare! http   4sq.com gBL3cS',StevenTan10,1300188275000,0.051892,101.49,cluster1
3779,'Don`t even wana goto school today #AnitSOCIAL ..mode','Choppy Papi',1300188276000,0.587102,-78.5614,cluster7
3780,'RT  viraarra  New ava w   nisaadea http   myloc.me ixKar http   myloc.me ixKgv','FaruwL ',1300188278000,-0.10918,106.957,cluster1
3781,'Aah itu hny prasaan aldy saja wkwkwk RT  Aldydrn  banyak yang bilang...hahaha...RT  depipunyaiga  ... http   tmi.me 7HOUu',depipunyaiga,1300188278000,-0.127919,112.742,cluster1
3782,'Mamam...... (ˆ?ˆ) (  Black Canyon Coffee w  3 others) http   4sq.com hGyoGS','RF Putry',1300188278000,-0.120149,107.581,cluster1
3783,'Im so late one internet gossip... #whoskatsstacks',Yagirltif,1300188279000,0.648512,-80.0287,cluster7
3784,' BrandAlleyUK unsung Designers! Mmmmm  ) The Full Circle sale was a little disappointing  ( x',iChtefan,1300188283000,0.839394,-2.36093,cluster8
3785,'Definitely wouldn t have ! Omg you got a ticket ? Now scream eff the police lls ! RT  CharisMyCherry  I think ... http   tmi.me 7HOVa',QUEANMUSIC,1300188285000,0.572781,-80.6466,cluster7
3786,'#soacommunity meeting is about to start. Big room full of people (I guess about 150+). I look forward to these 2 days.','frank dorst',1300188286000,0.788667,5.07296,cluster9
3787,' Bonatteixans Parabéns negroooo! Tudo de bom pra tu irmão!  )',maronemoraes,1300188287000,-0.499572,-51.2491,cluster4
3788,'WinRAR 4.00 Final (32 and 64-Bit) – Latest Version http   wp.me p1qSc3-U',taufic23,1300188288000,0.056142,101.432,cluster1
3789,'I m at Taman Palem Lestari http   4sq.com e0U1xq',loggboo,1300188288000,-0.10768,106.689,cluster1
3790,'Still sleepy  was up for a few hours overnight  about to go back to sleep.',tatoomom69,1300188288000,0.639383,-84.3671,cluster7
3791,'I m at Cumberland Farms (837 Suffield St  Agawam) http   4sq.com gR45f2',WyldsideMaster,1300188288000,0.66953,-72.7141,cluster7
3792,'Knakworstjes eten  )',MACdwarf,1300188291000,0.787295,4.79197,cluster9
3793,' iKnowWhatLoveIs Okiee( ',HoolieSays,1300188293000,0.479364,-99.8168,cluster7
3794,'#Glasgow is snowing... god. Another day in the house. Feeling for the #Japs though. Hope there is a miracle for them x','Gillian G86',1300188293000,0.827196,-4.25049,cluster8
3795,'Gapapa ko ismi hehe RT  ismiii  Kenapa epin?  haha RT  sepitaelvina  asstaghfirullah -.- http   myloc.me ixwxQ http   myloc.me ixKin',sepitaelvina,1300188293000,-0.106139,106.007,cluster1
3796,'Gw dkmps...bru kluar kls RT  hananafif  hey kamu  maNaymaNaymaNay dmn? http   myloc.me ixKiu',maNaymaNaymaNay,1300188295000,-0.116039,106.775,cluster1
3797,'I just became the mayor of Imobiliária Carlos Carvalho on  foursquare! http   4sq.com hLkmnO',guagui,1300188296000,-0.406877,-46.826,cluster4
3798,'i meant #AntiSOCIAL','Choppy Papi',1300188297000,0.587102,-78.5614,cluster7
3799,'Hora de trabalhar! Estou visitando alguns clientes agora pwla manhã',EricPdeMedeiros,1300188299000,-0.406877,-46.826,cluster4
3800,' maaikeligterink dat bedoel ik met je luizenleventje hahahahaha',xdominiquesmit,1300188306000,0.790343,6.10121,cluster9
3801,' yasminredzuan i ada tgur you dulu tp tak perasan agaknya you hehe. Aaaah college s killing me ;(',dearyika,1300188308000,0.051892,101.49,cluster1
3802,'numpang tidur (  Pitagiri hotel) http   4sq.com foucZO',noorwewe,1300188309000,-0.109693,106.77,cluster1
3803,'I just ousted Peter C. as the mayor of Vanløse Station on  foursquare! http   4sq.com 9Tlw2K',epigrafen,1300188309000,0.825973,12.4959,cluster9
3804,'I m at Bee s Solo Grand Mall (Jl. Slamet Riyadi  Surakarta) http   4sq.com hal6Wp',arsyadanni,1300188311000,-0.131877,110.769,cluster1
3805,'fighting for tomorrow (  Seven Cafe (Grill & Lounge)) http   4sq.com hmvcRz',ebifauzia,1300188312000,-0.11985,107.58,cluster1
3806,'Heluuuk RT  detikcom  Waduh! Harga Pertamax Tembus Rp 8.700 Liter... http   de.tk LO17p via  detikfinance http   myloc.me ixKiQ',AdrianusTito,1300188312000,-0.130447,112.665,cluster1
3807,'I m at Cilangkap Indah (Jl. Cilangkap Setu raya  Jakarta Timur) http   4sq.com gjN5pA','ferdhy tan',1300188312000,-0.111038,106.895,cluster1
3808,'Mothafuckin #Pazman',PiffyJohnson,1300188314000,0.652593,-74.012,cluster7
3809,' Louuunes t abuse',interwilly93,1300188317000,0.753598,2.26584,cluster6
3810,'I have one day off and it s all gone to pot around here! Bring on hometime and tonight s football!',GazzaD1982,1300188317000,0.803548,-2.26537,cluster8
3811,'ia kys ak jg g.sbuk sama drama RT  putrikystri  engga kigung banyak pr ah haha kigung pasti ngga ya? RT  r agungpratama   putrikystri eh t','r agungpratama',1300188319000,-0.121306,107.646,cluster1
3812,'Kasian juga senior kst reskrim jakarta timur.turut prihatin..... http   myloc.me ixKl2','gue joe',1300188322000,-0.111063,106.847,cluster1
3813,'Nge-sop kambing dulu lah biar gaharrrrr..hahahaha (  Sop&Sate Kambing Bersaudara) http   4sq.com dIzcqj',gustavblast,1300188324000,-0.129092,109.216,cluster1
3814,' maxzchua  danliew xreply. Driving ker? Lol',avenseenafauzi,1300188324000,0.051892,101.49,cluster1
3815,'Some people make a wish. Some thinking of someone special. Me? I cheat and do both. #swag #11 11 http   t.co wSaYyIj','cherry waves',1300188324000,0.769757,-4.2095,cluster6
3816,'I m at Ponte Do Morumbi (ponte do morumbi  São Paulo) http   4sq.com fH7Ebd',eliperes,1300188324000,-0.406877,-46.826,cluster4
3817,'PLAN test.. You re a waste of my time.',1shelbiiii4,1300188325000,0.586734,-86.625,cluster7
3818,' tvonenews RT  InfoFollowers  RT  nukman  CNN dan NHK tak menampilkan korban2 tewas lukas gempa Jepang  eh tvONE (cont) http   tl.gd 99oilf',Esterwika,1300188325000,-0.106139,106.007,cluster1
3819,'Rsa sesak nafas pdhl mrka baik - -\" RT  SoalCINTA  Apa yg km rasakan pas ketemu sm calon mertua? #SoalCINTA http   myloc.me ixKls','ria lusi',1300188327000,0.008145,124.429,cluster1
3820,'Duran Duran – Blame The Machines http   bit.ly fibVUd #Radio2 #NowPlaying',WhatsOnRadio2,1300188327000,0.782774,-0.146397,cluster6
3821,' Diazzzz this is why I miss my private account  as I usually tweet a mate about running  and pre run meals! Gets annoying!',thatjamesboy,1300188331000,0.782516,-0.419679,cluster6
3822,'Y en vaqueros  como un nuevo rico  sí señor!! #demayorquierosermenyiques  setaseta   \"Vuelo en primera clase!!! #porqueyolovalgo\"',lopovill,1300188332000,0.637323,2.62734,cluster5
3823,' zZanuda ? ? ????? ?????? ?????? ??? 3 ?????? ?? ??????????? ?? ???','iDenisov alex',1300188334000,0.824035,37.1317,cluster0
3824,'Lekker in de zon lunchen en daarna weer snel verder poetsen zodat ik deze week nog kan verhuizen! Jahoe!  -)   Doetinchem',jeroenmuller,1300188337000,0.78718,6.14485,cluster9
3825,' OfficialMelB OMG  MelB! I love your show! It will make my day of you follow me back! (   http   myloc.me ixKmt',shylvialollipop,1300188339000,-0.149418,115.057,cluster1
3826,'Wee.. purik..  natnatnataliaaa  Gilani..menyebalkn RT  megololita  Ngeeekkk... gangguin ahh. Mau eeg gw..  natnatnataliaaa  Suda dont',megololita,1300188339000,-0.041879,113.797,cluster1
3827,' NeonNitemare somethings wrong with you people..(;',squigglyleggs,1300188340000,0.646104,-75.7966,cluster7
3828,'Dialogue optimization  (a lot more than conversion optimization... ;) (  Freo) http   4sq.com eobn2i',BartS,1300188341000,0.781872,5.47549,cluster9
3829,'R.I.P. Julius Caesar.',nickawizzb,1300188347000,0.549277,-82.2212,cluster7
3830,' Azriazmi90 tatau lg. Surprise. U xkesah pon i balik x...',avenseenafauzi,1300188350000,0.051892,101.49,cluster1
3831,'I just became the mayor of Huize van der Neut on  foursquare! http   4sq.com feHImS',Ndereus,1300188350000,0.797745,5.49229,cluster9
3832,'Padahal wis keren ngunu  DRT  gretaLosAngeles   LEOdaKARIBO inggih  D http   myloc.me ixKnU',LEOdaKARIBO,1300188353000,-0.131831,112.188,cluster1
3833,'Avanya  debbyfebiola gada yg ngga aneh.. Hahaha http   myloc.me ixKnL',mynameisaldy,1300188353000,-0.131928,110.712,cluster1
3834,'RT  lewatmana  mesti lewat mana ya kalo jembatan penyebrangan banjir? Wkwkwkwk... Hanya di komdak.. Melipi… (cont) http   deck.ly ~uvrBl',kemplung,1300188354000,0.685397,-80.869,cluster7
3835,'Gotta full tank of unleaded......destination unknown!!!??',bluesman74,1300188355000,0.782642,-3.21678,cluster6
3836,' Ghostantine ok man..call you in the afternoon..',ispo13,1300188355000,0.613618,23.7322,cluster3
3837,'I m at ?????? ????? ????????? (??? ???) (????? ??????? ??.  17  ??????) http   4sq.com dPKV8l','alya novikova',1300188356000,0.824035,37.1317,cluster0
3838,'Love you too boy!RT  Gerarrdust  come  back to  putriandyni love you so much ! http   myloc.me ixKoq',putriandyni,1300188359000,-0.10872,106.817,cluster1
3839,'I m at ???? (?????? ??????????  ?????? ? ?????? ?????????  Sofia) http   4sq.com eLw3au',dimstter,1300188361000,0.677808,23.315,cluster3
